,income,education,green_energy,green_energy_freq,cost,cost_freq,combination,combination_freq
1342,4.0,1.0,1,11,1,14,"(1, 2)",4
1343,4.0,1.0,1,11,1,14,"(1, 3)",5
1344,4.0,1.0,1,11,1,14,"(2, 1)",7
1345,4.0,1.0,1,11,1,14,"(2, 2)",5
1346,4.0,1.0,1,11,1,14,"(2, 3)",6
1347,4.0,1.0,1,11,1,14,"(3, 1)",5
1348,4.0,1.0,1,11,1,14,"(3, 2)",3
1349,4.0,1.0,1,11,1,14,"(3, 3)",3
1350,4.0,1.0,1,11,2,12,"(1, 1)",2
1351,4.0,1.0,1,11,2,12,"(1, 2)",4
1352,4.0,1.0,1,11,2,12,"(1, 3)",5
1353,4.0,1.0,1,11,2,12,"(2, 1)",7
1354,4.0,1.0,1,11,2,12,"(2, 2)",5
1355,4.0,1.0,1,11,2,12,"(2, 3)",6
1356,4.0,1.0,1,11,2,12,"(3, 1)",5
1357,4.0,1.0,1,11,2,12,"(3, 2)",3
1358,4.0,1.0,1,11,2,12,"(3, 3)",3
1359,4.0,1.0,1,11,3,14,"(1, 1)",2
1360,4.0,1.0,1,11,3,14,"(1, 2)",4
1361,4.0,1.0,1,11,3,14,"(1, 3)",5
1362,4.0,1.0,1,11,3,14,"(2, 1)",7
1363,4.0,1.0,1,11,3,14,"(2, 2)",5
1364,4.0,1.0,1,11,3,14,"(2, 3)",6
1365,4.0,1.0,1,11,3,14,"(3, 1)",5
1366,4.0,1.0,1,11,3,14,"(3, 2)",3
1367,4.0,1.0,1,11,3,14,"(3, 3)",3
1368,4.0,1.0,2,18,1,14,"(1, 1)",2
1369,4.0,1.0,2,18,1,14,"(1, 2)",4
1370,4.0,1.0,2,18,1,14,"(1, 3)",5
1371,4.0,1.0,2,18,1,14,"(2, 1)",7
1372,4.0,1.0,2,18,1,14,"(2, 2)",5
1373,4.0,1.0,2,18,1,14,"(2, 3)",6
1374,4.0,1.0,2,18,1,14,"(3, 1)",5
1375,4.0,1.0,2,18,1,14,"(3, 2)",3
1376,4.0,1.0,2,18,1,14,"(3, 3)",3
1377,4.0,1.0,2,18,2,12,"(1, 1)",2
1378,4.0,1.0,2,18,2,12,"(1, 2)",4
1379,4.0,1.0,2,18,2,12,"(1, 3)",5
1380,4.0,1.0,2,18,2,12,"(2, 1)",7
1381,4.0,1.0,2,18,2,12,"(2, 2)",5
1382,4.0,1.0,2,18,2,12,"(2, 3)",6
1383,4.0,1.0,2,18,2,12,"(3, 1)",5
1384,4.0,1.0,2,18,2,12,"(3, 2)",3
1385,4.0,1.0,2,18,2,12,"(3, 3)",3
1386,4.0,1.0,2,18,3,14,"(1, 1)",2
1387,4.0,1.0,2,18,3,14,"(1, 2)",4
1388,4.0,1.0,2,18,3,14,"(1, 3)",5
1389,4.0,1.0,2,18,3,14,"(2, 1)",7
1390,4.0,1.0,2,18,3,14,"(2, 2)",5
1391,4.0,1.0,2,18,3,14,"(2, 3)",6
1392,4.0,1.0,2,18,3,14,"(3, 1)",5
1393,4.0,1.0,2,18,3,14,"(3, 2)",3
1394,4.0,1.0,2,18,3,14,"(3, 3)",3
1395,4.0,1.0,3,11,1,14,"(1, 1)",2
1396,4.0,1.0,3,11,1,14,"(1, 2)",4
1397,4.0,1.0,3,11,1,14,"(1, 3)",5
1398,4.0,1.0,3,11,1,14,"(2, 1)",7
1399,4.0,1.0,3,11,1,14,"(2, 2)",5
1400,4.0,1.0,3,11,1,14,"(2, 3)",6
1401,4.0,1.0,3,11,1,14,"(3, 1)",5
1402,4.0,1.0,3,11,1,14,"(3, 2)",3
1403,4.0,1.0,3,11,1,14,"(3, 3)",3
1404,4.0,1.0,3,11,2,12,"(1, 1)",2
1405,4.0,1.0,3,11,2,12,"(1, 2)",4
1406,4.0,1.0,3,11,2,12,"(1, 3)",5
1407,4.0,1.0,3,11,2,12,"(2, 1)",7
1408,4.0,1.0,3,11,2,12,"(2, 2)",5
1409,4.0,1.0,3,11,2,12,"(2, 3)",6
1410,4.0,1.0,3,11,2,12,"(3, 1)",5
1411,4.0,1.0,3,11,2,12,"(3, 2)",3
1412,4.0,1.0,3,11,2,12,"(3, 3)",3
1413,4.0,1.0,3,11,3,14,"(1, 1)",2
1414,4.0,1.0,3,11,3,14,"(1, 2)",4
1415,4.0,1.0,3,11,3,14,"(1, 3)",5
1416,4.0,1.0,3,11,3,14,"(2, 1)",7
1417,4.0,1.0,3,11,3,14,"(2, 2)",5
1418,4.0,1.0,3,11,3,14,"(2, 3)",6
1419,4.0,1.0,3,11,3,14,"(3, 1)",5
1420,4.0,1.0,3,11,3,14,"(3, 2)",3
1421,4.0,1.0,3,11,3,14,"(3, 3)",3
1422,4.0,2.0,1,261,1,247,"(1, 1)",85
1423,4.0,2.0,1,261,1,247,"(1, 2)",116
1424,4.0,2.0,1,261,1,247,"(1, 3)",60
1425,4.0,2.0,1,261,1,247,"(2, 1)",93
1426,4.0,2.0,1,261,1,247,"(2, 2)",67
1427,4.0,2.0,1,261,1,247,"(2, 3)",63
1428,4.0,2.0,1,261,1,247,"(3, 1)",69
1429,4.0,2.0,1,261,1,247,"(3, 2)",63
1430,4.0,2.0,1,261,1,247,"(3, 3)",88
1431,4.0,2.0,1,261,2,246,"(1, 1)",85
1432,4.0,2.0,1,261,2,246,"(1, 2)",116
1433,4.0,2.0,1,261,2,246,"(1, 3)",60
1434,4.0,2.0,1,261,2,246,"(2, 1)",93
1435,4.0,2.0,1,261,2,246,"(2, 2)",67
1436,4.0,2.0,1,261,2,246,"(2, 3)",63
1437,4.0,2.0,1,261,2,246,"(3, 1)",69
1438,4.0,2.0,1,261,2,246,"(3, 2)",63
1439,4.0,2.0,1,261,2,246,"(3, 3)",88
1440,4.0,2.0,1,261,3,211,"(1, 1)",85
1441,4.0,2.0,1,261,3,211,"(1, 2)",116
1442,4.0,2.0,1,261,3,211,"(1, 3)",60
1443,4.0,2.0,1,261,3,211,"(2, 1)",93
1444,4.0,2.0,1,261,3,211,"(2, 2)",67
1445,4.0,2.0,1,261,3,211,"(2, 3)",63
1446,4.0,2.0,1,261,3,211,"(3, 1)",69
1447,4.0,2.0,1,261,3,211,"(3, 2)",63
1448,4.0,2.0,1,261,3,211,"(3, 3)",88
1449,4.0,2.0,2,223,1,247,"(1, 1)",85
1450,4.0,2.0,2,223,1,247,"(1, 2)",116
1451,4.0,2.0,2,223,1,247,"(1, 3)",60
1452,4.0,2.0,2,223,1,247,"(2, 1)",93
1453,4.0,2.0,2,223,1,247,"(2, 2)",67
1454,4.0,2.0,2,223,1,247,"(2, 3)",63
1455,4.0,2.0,2,223,1,247,"(3, 1)",69
1456,4.0,2.0,2,223,1,247,"(3, 2)",63
1457,4.0,2.0,2,223,1,247,"(3, 3)",88
1458,4.0,2.0,2,223,2,246,"(1, 1)",85
1459,4.0,2.0,2,223,2,246,"(1, 2)",116
1460,4.0,2.0,2,223,2,246,"(1, 3)",60
1461,4.0,2.0,2,223,2,246,"(2, 1)",93
1462,4.0,2.0,2,223,2,246,"(2, 2)",67
1463,4.0,2.0,2,223,2,246,"(2, 3)",63
1464,4.0,2.0,2,223,2,246,"(3, 1)",69
1465,4.0,2.0,2,223,2,246,"(3, 2)",63
1466,4.0,2.0,2,223,2,246,"(3, 3)",88
1467,4.0,2.0,2,223,3,211,"(1, 1)",85
1468,4.0,2.0,2,223,3,211,"(1, 2)",116
1469,4.0,2.0,2,223,3,211,"(1, 3)",60
1470,4.0,2.0,2,223,3,211,"(2, 1)",93
1471,4.0,2.0,2,223,3,211,"(2, 2)",67
1472,4.0,2.0,2,223,3,211,"(2, 3)",63
1473,4.0,2.0,2,223,3,211,"(3, 1)",69
1474,4.0,2.0,2,223,3,211,"(3, 2)",63
1475,4.0,2.0,2,223,3,211,"(3, 3)",88
1476,4.0,2.0,3,220,1,247,"(1, 1)",85
1477,4.0,2.0,3,220,1,247,"(1, 2)",116
1478,4.0,2.0,3,220,1,247,"(1, 3)",60
1479,4.0,2.0,3,220,1,247,"(2, 1)",93
1480,4.0,2.0,3,220,1,247,"(2, 2)",67
1481,4.0,2.0,3,220,1,247,"(2, 3)",63
1482,4.0,2.0,3,220,1,247,"(3, 1)",69
1483,4.0,2.0,3,220,1,247,"(3, 2)",63
1484,4.0,2.0,3,220,1,247,"(3, 3)",88
1485,4.0,2.0,3,220,2,246,"(1, 1)",85
1486,4.0,2.0,3,220,2,246,"(1, 2)",116
1487,4.0,2.0,3,220,2,246,"(1, 3)",60
1488,4.0,2.0,3,220,2,246,"(2, 1)",93
1489,4.0,2.0,3,220,2,246,"(2, 2)",67
1490,4.0,2.0,3,220,2,246,"(2, 3)",63
1491,4.0,2.0,3,220,2,246,"(3, 1)",69
1492,4.0,2.0,3,220,2,246,"(3, 2)",63
1493,4.0,2.0,3,220,2,246,"(3, 3)",88
1494,4.0,2.0,3,220,3,211,"(1, 1)",85
1495,4.0,2.0,3,220,3,211,"(1, 2)",116
1496,4.0,2.0,3,220,3,211,"(1, 3)",60
1497,4.0,2.0,3,220,3,211,"(2, 1)",93
1498,4.0,2.0,3,220,3,211,"(2, 2)",67
1499,4.0,2.0,3,220,3,211,"(2, 3)",63
1500,4.0,2.0,3,220,3,211,"(3, 1)",69
1501,4.0,2.0,3,220,3,211,"(3, 2)",63
1502,4.0,2.0,3,220,3,211,"(3, 3)",88
1503,4.0,3.0,1,83,1,75,"(1, 1)",25
1504,4.0,3.0,1,83,1,75,"(1, 2)",33
1505,4.0,3.0,1,83,1,75,"(1, 3)",25
1506,4.0,3.0,1,83,1,75,"(2, 1)",30
1507,4.0,3.0,1,83,1,75,"(2, 2)",26
1508,4.0,3.0,1,83,1,75,"(2, 3)",17
1509,4.0,3.0,1,83,1,75,"(3, 1)",20
1510,4.0,3.0,1,83,1,75,"(3, 2)",23
1511,4.0,3.0,1,83,1,75,"(3, 3)",32
1512,4.0,3.0,1,83,2,82,"(1, 1)",25
1513,4.0,3.0,1,83,2,82,"(1, 2)",33
1514,4.0,3.0,1,83,2,82,"(1, 3)",25
1515,4.0,3.0,1,83,2,82,"(2, 1)",30
1516,4.0,3.0,1,83,2,82,"(2, 2)",26
1517,4.0,3.0,1,83,2,82,"(2, 3)",17
1518,4.0,3.0,1,83,2,82,"(3, 1)",20
1519,4.0,3.0,1,83,2,82,"(3, 2)",23
1520,4.0,3.0,1,83,2,82,"(3, 3)",32
1521,4.0,3.0,1,83,3,74,"(1, 1)",25
1522,4.0,3.0,1,83,3,74,"(1, 2)",33
1523,4.0,3.0,1,83,3,74,"(1, 3)",25
1524,4.0,3.0,1,83,3,74,"(2, 1)",30
1525,4.0,3.0,1,83,3,74,"(2, 2)",26
1526,4.0,3.0,1,83,3,74,"(2, 3)",17
1527,4.0,3.0,1,83,3,74,"(3, 1)",20
1528,4.0,3.0,1,83,3,74,"(3, 2)",23
1529,4.0,3.0,1,83,3,74,"(3, 3)",32
1530,4.0,3.0,2,73,1,75,"(1, 1)",25
1531,4.0,3.0,2,73,1,75,"(1, 2)",33
1532,4.0,3.0,2,73,1,75,"(1, 3)",25
1533,4.0,3.0,2,73,1,75,"(2, 1)",30
1534,4.0,3.0,2,73,1,75,"(2, 2)",26
1535,4.0,3.0,2,73,1,75,"(2, 3)",17
1536,4.0,3.0,2,73,1,75,"(3, 1)",20
1537,4.0,3.0,2,73,1,75,"(3, 2)",23
1538,4.0,3.0,2,73,1,75,"(3, 3)",32
1539,4.0,3.0,2,73,2,82,"(1, 1)",25
1540,4.0,3.0,2,73,2,82,"(1, 2)",33
1541,4.0,3.0,2,73,2,82,"(1, 3)",25
1542,4.0,3.0,2,73,2,82,"(2, 1)",30
1543,4.0,3.0,2,73,2,82,"(2, 2)",26
1544,4.0,3.0,2,73,2,82,"(2, 3)",17
1545,4.0,3.0,2,73,2,82,"(3, 1)",20
1546,4.0,3.0,2,73,2,82,"(3, 2)",23
1547,4.0,3.0,2,73,2,82,"(3, 3)",32
1548,4.0,3.0,2,73,3,74,"(1, 1)",25
1549,4.0,3.0,2,73,3,74,"(1, 2)",33
1550,4.0,3.0,2,73,3,74,"(1, 3)",25
1551,4.0,3.0,2,73,3,74,"(2, 1)",30
1552,4.0,3.0,2,73,3,74,"(2, 2)",26
1553,4.0,3.0,2,73,3,74,"(2, 3)",17
1554,4.0,3.0,2,73,3,74,"(3, 1)",20
1555,4.0,3.0,2,73,3,74,"(3, 2)",23
1556,4.0,3.0,2,73,3,74,"(3, 3)",32
1557,4.0,3.0,3,75,1,75,"(1, 1)",25
1558,4.0,3.0,3,75,1,75,"(1, 2)",33
1559,4.0,3.0,3,75,1,75,"(1, 3)",25
1560,4.0,3.0,3,75,1,75,"(2, 1)",30
1561,4.0,3.0,3,75,1,75,"(2, 2)",26
1562,4.0,3.0,3,75,1,75,"(2, 3)",17
1563,4.0,3.0,3,75,1,75,"(3, 1)",20
1564,4.0,3.0,3,75,1,75,"(3, 2)",23
1565,4.0,3.0,3,75,1,75,"(3, 3)",32
1566,4.0,3.0,3,75,2,82,"(1, 1)",25
1567,4.0,3.0,3,75,2,82,"(1, 2)",33
1568,4.0,3.0,3,75,2,82,"(1, 3)",25
1569,4.0,3.0,3,75,2,82,"(2, 1)",30
1570,4.0,3.0,3,75,2,82,"(2, 2)",26
1571,4.0,3.0,3,75,2,82,"(2, 3)",17
1572,4.0,3.0,3,75,2,82,"(3, 1)",20
1573,4.0,3.0,3,75,2,82,"(3, 2)",23
1574,4.0,3.0,3,75,2,82,"(3, 3)",32
1575,4.0,3.0,3,75,3,74,"(1, 1)",25
1576,4.0,3.0,3,75,3,74,"(1, 2)",33
1577,4.0,3.0,3,75,3,74,"(1, 3)",25
1578,4.0,3.0,3,75,3,74,"(2, 1)",30
1579,4.0,3.0,3,75,3,74,"(2, 2)",26
1580,4.0,3.0,3,75,3,74,"(2, 3)",17
1581,4.0,3.0,3,75,3,74,"(3, 1)",20
1582,4.0,3.0,3,75,3,74,"(3, 2)",23
1583,4.0,3.0,3,75,3,74,"(3, 3)",32
1584,4.0,4.0,1,60,1,54,"(1, 1)",18
1585,4.0,4.0,1,60,1,54,"(1, 2)",28
1586,4.0,4.0,1,60,1,54,"(1, 3)",14
1587,4.0,4.0,1,60,1,54,"(2, 1)",20
1588,4.0,4.0,1,60,1,54,"(2, 2)",22
1589,4.0,4.0,1,60,1,54,"(2, 3)",24
1590,4.0,4.0,1,60,1,54,"(3, 1)",16
1591,4.0,4.0,1,60,1,54,"(3, 2)",24
1592,4.0,4.0,1,60,1,54,"(3, 3)",27
1593,4.0,4.0,1,60,2,74,"(1, 1)",18
1594,4.0,4.0,1,60,2,74,"(1, 2)",28
1595,4.0,4.0,1,60,2,74,"(1, 3)",14
1596,4.0,4.0,1,60,2,74,"(2, 1)",20
1597,4.0,4.0,1,60,2,74,"(2, 2)",22
1598,4.0,4.0,1,60,2,74,"(2, 3)",24
1599,4.0,4.0,1,60,2,74,"(3, 1)",16
1600,4.0,4.0,1,60,2,74,"(3, 2)",24
1601,4.0,4.0,1,60,2,74,"(3, 3)",27
1602,4.0,4.0,1,60,3,65,"(1, 1)",18
1603,4.0,4.0,1,60,3,65,"(1, 2)",28
1604,4.0,4.0,1,60,3,65,"(1, 3)",14
1605,4.0,4.0,1,60,3,65,"(2, 1)",20
1606,4.0,4.0,1,60,3,65,"(2, 2)",22
1607,4.0,4.0,1,60,3,65,"(2, 3)",24
1608,4.0,4.0,1,60,3,65,"(3, 1)",16
1609,4.0,4.0,1,60,3,65,"(3, 2)",24
1610,4.0,4.0,1,60,3,65,"(3, 3)",27
1611,4.0,4.0,2,66,1,54,"(1, 1)",18
1612,4.0,4.0,2,66,1,54,"(1, 2)",28
1613,4.0,4.0,2,66,1,54,"(1, 3)",14
1614,4.0,4.0,2,66,1,54,"(2, 1)",20
1615,4.0,4.0,2,66,1,54,"(2, 2)",22
1616,4.0,4.0,2,66,1,54,"(2, 3)",24
1617,4.0,4.0,2,66,1,54,"(3, 1)",16
1618,4.0,4.0,2,66,1,54,"(3, 2)",24
1619,4.0,4.0,2,66,1,54,"(3, 3)",27
1620,4.0,4.0,2,66,2,74,"(1, 1)",18
1621,4.0,4.0,2,66,2,74,"(1, 2)",28
1622,4.0,4.0,2,66,2,74,"(1, 3)",14
1623,4.0,4.0,2,66,2,74,"(2, 1)",20
1624,4.0,4.0,2,66,2,74,"(2, 2)",22
1625,4.0,4.0,2,66,2,74,"(2, 3)",24
1626,4.0,4.0,2,66,2,74,"(3, 1)",16
1627,4.0,4.0,2,66,2,74,"(3, 2)",24
1628,4.0,4.0,2,66,2,74,"(3, 3)",27
1629,4.0,4.0,2,66,3,65,"(1, 1)",18
1630,4.0,4.0,2,66,3,65,"(1, 2)",28
1631,4.0,4.0,2,66,3,65,"(1, 3)",14
1632,4.0,4.0,2,66,3,65,"(2, 1)",20
1633,4.0,4.0,2,66,3,65,"(2, 2)",22
1634,4.0,4.0,2,66,3,65,"(2, 3)",24
1635,4.0,4.0,2,66,3,65,"(3, 1)",16
1636,4.0,4.0,2,66,3,65,"(3, 2)",24
1637,4.0,4.0,2,66,3,65,"(3, 3)",27
1638,4.0,4.0,3,67,1,54,"(1, 1)",18
1639,4.0,4.0,3,67,1,54,"(1, 2)",28
1640,4.0,4.0,3,67,1,54,"(1, 3)",14
1641,4.0,4.0,3,67,1,54,"(2, 1)",20
1642,4.0,4.0,3,67,1,54,"(2, 2)",22
1643,4.0,4.0,3,67,1,54,"(2, 3)",24
1644,4.0,4.0,3,67,1,54,"(3, 1)",16
1645,4.0,4.0,3,67,1,54,"(3, 2)",24
1646,4.0,4.0,3,67,1,54,"(3, 3)",27
1647,4.0,4.0,3,67,2,74,"(1, 1)",18
1648,4.0,4.0,3,67,2,74,"(1, 2)",28
1649,4.0,4.0,3,67,2,74,"(1, 3)",14
1650,4.0,4.0,3,67,2,74,"(2, 1)",20
1651,4.0,4.0,3,67,2,74,"(2, 2)",22
1652,4.0,4.0,3,67,2,74,"(2, 3)",24
1653,4.0,4.0,3,67,2,74,"(3, 1)",16
1654,4.0,4.0,3,67,2,74,"(3, 2)",24
1655,4.0,4.0,3,67,2,74,"(3, 3)",27
1656,4.0,4.0,3,67,3,65,"(1, 1)",18
1657,4.0,4.0,3,67,3,65,"(1, 2)",28
1658,4.0,4.0,3,67,3,65,"(1, 3)",14
1659,4.0,4.0,3,67,3,65,"(2, 1)",20
1660,4.0,4.0,3,67,3,65,"(2, 2)",22
1661,4.0,4.0,3,67,3,65,"(2, 3)",24
1662,4.0,4.0,3,67,3,65,"(3, 1)",16
1663,4.0,4.0,3,67,3,65,"(3, 2)",24
1664,4.0,4.0,3,67,3,65,"(3, 3)",27
1665,4.0,5.0,1,87,1,88,"(1, 1)",30
1666,4.0,5.0,1,87,1,88,"(1, 2)",37
1667,4.0,5.0,1,87,1,88,"(1, 3)",20
1668,4.0,5.0,1,87,1,88,"(2, 1)",31
1669,4.0,5.0,1,87,1,88,"(2, 2)",32
1670,4.0,5.0,1,87,1,88,"(2, 3)",25
1671,4.0,5.0,1,87,1,88,"(3, 1)",27
1672,4.0,5.0,1,87,1,88,"(3, 2)",23
1673,4.0,5.0,1,87,1,88,"(3, 3)",29
1674,4.0,5.0,1,87,2,92,"(1, 1)",30
1675,4.0,5.0,1,87,2,92,"(1, 2)",37
1676,4.0,5.0,1,87,2,92,"(1, 3)",20
1677,4.0,5.0,1,87,2,92,"(2, 1)",31
1678,4.0,5.0,1,87,2,92,"(2, 2)",32
1679,4.0,5.0,1,87,2,92,"(2, 3)",25
1680,4.0,5.0,1,87,2,92,"(3, 1)",27
1681,4.0,5.0,1,87,2,92,"(3, 2)",23
1682,4.0,5.0,1,87,2,92,"(3, 3)",29
1683,4.0,5.0,1,87,3,74,"(1, 1)",30
1684,4.0,5.0,1,87,3,74,"(1, 2)",37
1685,4.0,5.0,1,87,3,74,"(1, 3)",20
1686,4.0,5.0,1,87,3,74,"(2, 1)",31
1687,4.0,5.0,1,87,3,74,"(2, 2)",32
1688,4.0,5.0,1,87,3,74,"(2, 3)",25
1689,4.0,5.0,1,87,3,74,"(3, 1)",27
1690,4.0,5.0,1,87,3,74,"(3, 2)",23
1691,4.0,5.0,1,87,3,74,"(3, 3)",29
1692,4.0,5.0,2,88,1,88,"(1, 1)",30
1693,4.0,5.0,2,88,1,88,"(1, 2)",37
1694,4.0,5.0,2,88,1,88,"(1, 3)",20
1695,4.0,5.0,2,88,1,88,"(2, 1)",31
1696,4.0,5.0,2,88,1,88,"(2, 2)",32
1697,4.0,5.0,2,88,1,88,"(2, 3)",25
1698,4.0,5.0,2,88,1,88,"(3, 1)",27
1699,4.0,5.0,2,88,1,88,"(3, 2)",23
1700,4.0,5.0,2,88,1,88,"(3, 3)",29
1701,4.0,5.0,2,88,2,92,"(1, 1)",30
1702,4.0,5.0,2,88,2,92,"(1, 2)",37
1703,4.0,5.0,2,88,2,92,"(1, 3)",20
1704,4.0,5.0,2,88,2,92,"(2, 1)",31
1705,4.0,5.0,2,88,2,92,"(2, 2)",32
1706,4.0,5.0,2,88,2,92,"(2, 3)",25
1707,4.0,5.0,2,88,2,92,"(3, 1)",27
1708,4.0,5.0,2,88,2,92,"(3, 2)",23
1709,4.0,5.0,2,88,2,92,"(3, 3)",29
1710,4.0,5.0,2,88,3,74,"(1, 1)",30
1711,4.0,5.0,2,88,3,74,"(1, 2)",37
1712,4.0,5.0,2,88,3,74,"(1, 3)",20
1713,4.0,5.0,2,88,3,74,"(2, 1)",31
1714,4.0,5.0,2,88,3,74,"(2, 2)",32
1715,4.0,5.0,2,88,3,74,"(2, 3)",25
1716,4.0,5.0,2,88,3,74,"(3, 1)",27
1717,4.0,5.0,2,88,3,74,"(3, 2)",23
1718,4.0,5.0,2,88,3,74,"(3, 3)",29
1719,4.0,5.0,3,79,1,88,"(1, 1)",30
1720,4.0,5.0,3,79,1,88,"(1, 2)",37
1721,4.0,5.0,3,79,1,88,"(1, 3)",20
1722,4.0,5.0,3,79,1,88,"(2, 1)",31
1723,4.0,5.0,3,79,1,88,"(2, 2)",32
1724,4.0,5.0,3,79,1,88,"(2, 3)",25
1725,4.0,5.0,3,79,1,88,"(3, 1)",27
1726,4.0,5.0,3,79,1,88,"(3, 2)",23
1727,4.0,5.0,3,79,1,88,"(3, 3)",29
1728,4.0,5.0,3,79,2,92,"(1, 1)",30
1729,4.0,5.0,3,79,2,92,"(1, 2)",37
1730,4.0,5.0,3,79,2,92,"(1, 3)",20
1731,4.0,5.0,3,79,2,92,"(2, 1)",31
1732,4.0,5.0,3,79,2,92,"(2, 2)",32
1733,4.0,5.0,3,79,2,92,"(2, 3)",25
1734,4.0,5.0,3,79,2,92,"(3, 1)",27
1735,4.0,5.0,3,79,2,92,"(3, 2)",23
1736,4.0,5.0,3,79,2,92,"(3, 3)",29
1737,4.0,5.0,3,79,3,74,"(1, 1)",30
1738,4.0,5.0,3,79,3,74,"(1, 2)",37
1739,4.0,5.0,3,79,3,74,"(1, 3)",20
1740,4.0,5.0,3,79,3,74,"(2, 1)",31
1741,4.0,5.0,3,79,3,74,"(2, 2)",32
1742,4.0,5.0,3,79,3,74,"(2, 3)",25
1743,4.0,5.0,3,79,3,74,"(3, 1)",27
1744,4.0,5.0,3,79,3,74,"(3, 2)",23
1745,4.0,5.0,3,79,3,74,"(3, 3)",29
1746,4.0,6.0,1,16,1,12,"(1, 1)",5
1747,4.0,6.0,1,16,1,12,"(1, 2)",9
1748,4.0,6.0,1,16,1,12,"(1, 3)",2
1749,4.0,6.0,1,16,1,12,"(2, 1)",4
1750,4.0,6.0,1,16,1,12,"(2, 2)",3
1751,4.0,6.0,1,16,1,12,"(2, 3)",5
1752,4.0,6.0,1,16,1,12,"(3, 1)",3
1753,4.0,6.0,1,16,1,12,"(3, 2)",3
1754,4.0,6.0,1,16,1,12,"(3, 3)",4
1755,4.0,6.0,1,16,2,15,"(1, 1)",5
1756,4.0,6.0,1,16,2,15,"(1, 2)",9
1757,4.0,6.0,1,16,2,15,"(1, 3)",2
1758,4.0,6.0,1,16,2,15,"(2, 1)",4
1759,4.0,6.0,1,16,2,15,"(2, 2)",3
1760,4.0,6.0,1,16,2,15,"(2, 3)",5
1761,4.0,6.0,1,16,2,15,"(3, 1)",3
1762,4.0,6.0,1,16,2,15,"(3, 2)",3
1763,4.0,6.0,1,16,2,15,"(3, 3)",4
1764,4.0,6.0,1,16,3,11,"(1, 1)",5
1765,4.0,6.0,1,16,3,11,"(1, 2)",9
1766,4.0,6.0,1,16,3,11,"(1, 3)",2
1767,4.0,6.0,1,16,3,11,"(2, 1)",4
1768,4.0,6.0,1,16,3,11,"(2, 2)",3
1769,4.0,6.0,1,16,3,11,"(2, 3)",5
